year,month,carrier,carrier_name,airport,state,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,2,EV,ExpressJet Airlines LLC,IAH,TX,"Houston, TX: George Bush Intercontinental/Houston",3194,399,46.63,11.47,226.45,0,114.45,7,4,25144,6770,807,10930,0,6637
2020,2,EV,ExpressJet Airlines LLC,ICT,KS,"Wichita, KS: Wichita Dwight D Eisenhower National",32,3,0.96,0,1.8,0,0.24,0,0,94,53,0,37,0,4
2020,2,EV,ExpressJet Airlines LLC,IND,IN,"Indianapolis, IN: Indianapolis International",146,23,7.61,0.97,11.97,0,2.45,0,0,1172,508,34,507,0,123
2020,2,EV,ExpressJet Airlines LLC,JAN,MS,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",82,9,2.97,0,5.56,0,0.48,0,0,436,266,0,152,0,18
2020,2,EV,ExpressJet Airlines LLC,JAX,FL,"Jacksonville, FL: Jacksonville International",91,15,4.38,0.18,6.5,0,3.94,0,0,947,303,8,356,0,280
2020,2,EV,ExpressJet Airlines LLC,LAN,MI,"Lansing, MI: Capital Region International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,LBB,TX,"Lubbock, TX: Lubbock Preston Smith International",52,6,1.78,0,3.24,0,0.98,0,0,154,43,0,59,0,52
2020,2,EV,ExpressJet Airlines LLC,LCH,LA,"Lake Charles, LA: Lake Charles Regional",49,6,0.71,0,4.1,0,1.19,0,0,239,61,0,146,0,32
2020,2,EV,ExpressJet Airlines LLC,LEX,KY,"Lexington, KY: Blue Grass",39,4,1,0,3,0,0,1,0,172,63,0,109,0,0
2020,2,EV,ExpressJet Airlines LLC,LFT,LA,"Lafayette, LA: Lafayette Regional Paul Fournet Field",115,13,2.47,0.93,8.28,0,1.32,0,1,500,71,125,266,0,38
2020,2,EV,ExpressJet Airlines LLC,LGA,NY,"New York, NY: LaGuardia",155,25,2.75,0,17.94,0,4.32,2,1,1910,368,0,1281,0,261
2020,2,EV,ExpressJet Airlines LLC,LIT,AR,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",128,15,5,0,6.3,0,3.7,0,0,571,190,0,147,0,234
2020,2,EV,ExpressJet Airlines LLC,LNK,NE,"Lincoln, NE: Lincoln Airport",8,1,0,0,0.67,0,0.33,0,0,49,0,0,33,0,16
2020,2,EV,ExpressJet Airlines LLC,LRD,TX,"Laredo, TX: Laredo International",82,8,1.29,0,5.77,0,0.94,0,0,321,120,0,128,0,73
2020,2,EV,ExpressJet Airlines LLC,MAF,TX,"Midland/Odessa, TX: Midland International Air and Space Port",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,MCI,MO,"Kansas City, MO: Kansas City International",59,8,2.37,0.08,3.43,0,2.11,0,0,677,244,7,227,0,199
2020,2,EV,ExpressJet Airlines LLC,MEM,TN,"Memphis, TN: Memphis International",150,26,6.94,0.82,13.49,0,4.75,2,0,1431,430,37,560,0,404
2020,2,EV,ExpressJet Airlines LLC,MFE,TX,"Mission/McAllen/Edinburg, TX: McAllen Miller International",92,9,2.01,0,4.93,0,2.06,0,0,337,60,0,172,0,105
2020,2,EV,ExpressJet Airlines LLC,MKE,WI,"Milwaukee, WI: General Mitchell International",21,1,0,0,0,0,1,0,0,69,0,0,0,0,69
2020,2,EV,ExpressJet Airlines LLC,MLI,IL,"Moline, IL: Quad City International",14,3,0.87,0,2.13,0,0,0,0,282,175,0,107,0,0
2020,2,EV,ExpressJet Airlines LLC,MLU,LA,"Monroe, LA: Monroe Regional",53,4,0.38,0,2.91,0,0.71,0,0,101,15,0,74,0,12
2020,2,EV,ExpressJet Airlines LLC,MOB,AL,"Mobile, AL: Mobile Regional",119,14,3.79,1.77,6.81,0,1.63,0,0,635,265,102,184,0,84
2020,2,EV,ExpressJet Airlines LLC,MSN,WI,"Madison, WI: Dane County Regional-Truax Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",29,5,0.92,1,1.74,0,1.34,0,0,324,75,160,40,0,49
2020,2,EV,ExpressJet Airlines LLC,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,MTJ,CO,"Montrose/Delta, CO: Montrose Regional",30,3,0.2,0,1.09,0,1.71,0,0,110,11,0,53,0,46
2020,2,EV,ExpressJet Airlines LLC,OKC,OK,"Oklahoma City, OK: Will Rogers World",21,1,1,0,0,0,0,1,0,20,20,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,OMA,NE,"Omaha, NE: Eppley Airfield",40,10,1.99,0,7.33,0,0.68,0,0,277,77,0,179,0,21
2020,2,EV,ExpressJet Airlines LLC,ORD,IL,"Chicago, IL: Chicago O'Hare International",1326,218,21.47,1.18,109.05,0,86.3,21,1,17962,3063,171,8792,0,5936
2020,2,EV,ExpressJet Airlines LLC,ORF,VA,"Norfolk, VA: Norfolk International",74,12,4.71,1,2.52,0,3.78,0,1,774,452,40,112,0,170
2020,2,EV,ExpressJet Airlines LLC,PHL,PA,"Philadelphia, PA: Philadelphia International",29,7,1.66,0,3.19,0,2.15,0,0,300,77,0,145,0,78
2020,2,EV,ExpressJet Airlines LLC,PIA,IL,"Peoria, IL: General Downing - Peoria International",1,,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,PIT,PA,"Pittsburgh, PA: Pittsburgh International",59,10,4.01,1,3.63,0,1.36,0,0,469,133,98,133,0,105
2020,2,EV,ExpressJet Airlines LLC,PNS,FL,"Pensacola, FL: Pensacola International",79,7,0.99,0,4.58,0,1.42,1,1,279,51,0,159,0,69
2020,2,EV,ExpressJet Airlines LLC,PVD,RI,"Providence, RI: Theodore Francis Green State",65,10,0.01,0.11,6.68,0,3.2,1,0,465,1,3,227,0,234
2020,2,EV,ExpressJet Airlines LLC,PWM,ME,"Portland, ME: Portland International Jetport",97,21,7.52,0.05,7.12,0,6.31,2,1,1463,512,2,244,0,705
2020,2,EV,ExpressJet Airlines LLC,RDU,NC,"Raleigh/Durham, NC: Raleigh-Durham International",58,10,3.11,2,4.89,0,0,1,0,444,191,83,170,0,0
2020,2,EV,ExpressJet Airlines LLC,RIC,VA,"Richmond, VA: Richmond International",134,25,7.85,0,9.36,0,7.79,2,1,2148,1377,0,345,0,426
2020,2,EV,ExpressJet Airlines LLC,ROA,VA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",19,3,1,0,1.08,0,0.92,1,1,140,34,0,68,0,38
2020,2,EV,ExpressJet Airlines LLC,ROC,NY,"Rochester, NY: Greater Rochester International",58,15,6.2,0,3.92,0,4.88,0,0,627,231,0,134,0,262
2020,2,EV,ExpressJet Airlines LLC,SAT,TX,"San Antonio, TX: San Antonio International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,SAV,GA,"Savannah, GA: Savannah/Hilton Head International",89,15,5.05,0,9.95,0,0,0,0,764,410,0,354,0,0
2020,2,EV,ExpressJet Airlines LLC,SBN,IN,"South Bend, IN: South Bend International",13,2,1,0.97,0.03,0,0,0,0,160,42,115,3,0,0
2020,2,EV,ExpressJet Airlines LLC,SDF,KY,"Louisville, KY: Louisville Muhammad Ali International",74,11,3,1,4,0,3,0,1,581,308,18,101,0,154
2020,2,EV,ExpressJet Airlines LLC,SGF,MO,"Springfield, MO: Springfield-Branson National",39,2,0.08,0,1.92,0,0,0,0,61,3,0,58,0,0
2020,2,EV,ExpressJet Airlines LLC,SHV,LA,"Shreveport, LA: Shreveport Regional",87,6,0.62,0,5.32,0,0.06,0,0,167,13,0,153,0,1
2020,2,EV,ExpressJet Airlines LLC,SLC,UT,"Salt Lake City, UT: Salt Lake City International",5,1,1,0,0,0,0,0,0,154,154,0,0,0,0
2020,2,EV,ExpressJet Airlines LLC,STL,MO,"St. Louis, MO: St Louis Lambert International",147,21,4.84,0,11.81,0,4.34,1,1,928,179,0,497,0,252
2020,2,EV,ExpressJet Airlines LLC,SYR,NY,"Syracuse, NY: Syracuse Hancock International",17,2,1,0,1,0,0,0,0,44,23,0,21,0,0
2020,2,EV,ExpressJet Airlines LLC,TUL,OK,"Tulsa, OK: Tulsa International",120,9,4.48,0,4.15,0,0.37,0,0,523,399,0,114,0,10
2020,2,EV,ExpressJet Airlines LLC,TVC,MI,"Traverse City, MI: Cherry Capital",28,4,1.36,0,1.73,0,0.91,1,0,198,56,0,83,0,59
2020,2,EV,ExpressJet Airlines LLC,TYS,TN,"Knoxville, TN: McGhee Tyson",132,16,2.14,0,9.78,0,4.08,2,1,673,121,0,313,0,239
2020,2,EV,ExpressJet Airlines LLC,VPS,FL,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",51,5,2.97,1,0,0,1.03,1,0,854,117,704,0,0,33
2020,2,EV,ExpressJet Airlines LLC,XNA,AR,"Fayetteville, AR: Northwest Arkansas Regional",68,9,1.8,0,6.2,0,1,0,0,364,138,0,167,0,59
2020,2,F9,Frontier Airlines Inc.,ABQ,NM,"Albuquerque, NM: Albuquerque International Sunport",12,3,1.54,0,0.46,0,1,0,0,136,71,0,11,0,54
2020,2,F9,Frontier Airlines Inc.,ALB,NY,"Albany, NY: Albany International",29,1,1,0,0,0,0,3,0,188,188,0,0,0,0
2020,2,F9,Frontier Airlines Inc.,ATL,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",356,78,21.74,0.84,34.53,0,20.89,3,0,5199,1214,97,1990,0,1898
2020,2,F9,Frontier Airlines Inc.,AUS,TX,"Austin, TX: Austin - Bergstrom International",140,24,1.86,0,8.02,0,14.12,0,0,1478,47,0,264,0,1167
2020,2,F9,Frontier Airlines Inc.,BDL,CT,"Hartford, CT: Bradley International",26,2,1.29,0,0.09,0,0.62,0,0,95,49,0,6,0,40
2020,2,F9,Frontier Airlines Inc.,BFM,AL,"Mobile, AL: Mobile Downtown",12,4,0.76,0,3.24,0,0,0,0,80,13,0,67,0,0
2020,2,F9,Frontier Airlines Inc.,BIL,MT,"Billings, MT: Billings Logan International",12,4,1.82,0,0.31,0,1.87,0,0,426,262,0,44,0,120
2020,2,F9,Frontier Airlines Inc.,BMI,IL,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",9,2,0,0,0,0,2,0,0,437,0,0,0,0,437
2020,2,F9,Frontier Airlines Inc.,BNA,TN,"Nashville, TN: Nashville International",71,14,2.4,0,6.41,0,5.19,1,0,715,170,0,245,0,300
2020,2,F9,Frontier Airlines Inc.,BOS,MA,"Boston, MA: Logan International",54,4,1.82,0,1.19,0,0.99,0,0,341,151,0,105,0,85
2020,2,F9,Frontier Airlines Inc.,BTV,VT,"Burlington, VT: Burlington International",13,3,2.39,0,0.61,0,0,1,0,83,66,0,17,0,0
2020,2,F9,Frontier Airlines Inc.,BUF,NY,"Buffalo, NY: Buffalo Niagara International",59,6,1.2,0,1.04,0,3.76,1,0,426,59,0,42,0,325
2020,2,F9,Frontier Airlines Inc.,BWI,MD,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34,9,1.72,0,3.26,0,4.02,0,0,459,48,0,127,0,284
2020,2,F9,Frontier Airlines Inc.,BZN,MT,"Bozeman, MT: Bozeman Yellowstone International",17,2,1.45,0,0,0,0.55,0,0,56,40,0,0,0,16
2020,2,F9,Frontier Airlines Inc.,CID,IA,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",17,4,0.18,0,1.33,0,2.49,0,0,420,33,0,73,0,314
2020,2,F9,Frontier Airlines Inc.,CLE,OH,"Cleveland, OH: Cleveland-Hopkins International",290,63,17.56,0.26,19.19,0,25.99,3,0,3669,1344,12,670,0,1643
2020,2,F9,Frontier Airlines Inc.,CLT,NC,"Charlotte, NC: Charlotte Douglas International",133,25,6.45,0.03,12.31,0,6.21,4,0,1319,265,1,601,0,452
2020,2,F9,Frontier Airlines Inc.,CMH,OH,"Columbus, OH: John Glenn Columbus International",21,4,1.27,0,0.91,0,1.82,0,0,271,41,0,48,0,182
2020,2,F9,Frontier Airlines Inc.,COS,CO,"Colorado Springs, CO: City of Colorado Springs Municipal",94,10,3.98,0,2.38,0,3.64,0,0,513,142,0,96,0,275
2020,2,F9,Frontier Airlines Inc.,CVG,OH,"Cincinnati, OH: Cincinnati/Northern Kentucky International",204,40,12.15,0,14.51,0,13.34,0,0,2372,766,0,575,0,1031
2020,2,F9,Frontier Airlines Inc.,DCA,DC,"Washington, DC: Ronald Reagan Washington National",87,14,2.21,0,4.96,0,6.82,0,0,825,134,0,159,0,532
2020,2,F9,Frontier Airlines Inc.,DEN,CO,"Denver, CO: Denver International",1564,222,49.17,0.18,91.78,0,80.87,16,1,13349,2910,15,4399,0,6025
2020,2,F9,Frontier Airlines Inc.,DFW,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",85,18,6.09,0.08,7.37,0,4.46,1,0,969,271,7,375,0,316
2020,2,F9,Frontier Airlines Inc.,DSM,IA,"Des Moines, IA: Des Moines International",41,8,4.76,0,1,0,2.24,0,0,353,194,0,26,0,133
2020,2,F9,Frontier Airlines Inc.,DTW,MI,"Detroit, MI: Detroit Metro Wayne County",104,13,4.93,0,2.48,0,5.6,1,0,791,169,0,159,0,463
2020,2,F9,Frontier Airlines Inc.,ELP,TX,"El Paso, TX: El Paso International",9,3,2.54,0,0.28,0,0.18,0,0,122,103,0,8,0,11
2020,2,F9,Frontier Airlines Inc.,EWR,NJ,"Newark, NJ: Newark Liberty International",261,37,5.07,0.02,18.72,0,13.19,1,0,2475,177,2,1150,0,1146
2020,2,F9,Frontier Airlines Inc.,FAR,ND,"Fargo, ND: Hector International",9,1,0,0,0,0,1,0,0,81,0,0,0,0,81
2020,2,F9,Frontier Airlines Inc.,FAT,CA,"Fresno, CA: Fresno Yosemite International",8,2,0.53,0,0.21,0,1.26,0,0,309,87,0,35,0,187
2020,2,F9,Frontier Airlines Inc.,FLL,FL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",108,23,9.85,0,8.97,0,4.18,1,0,1160,567,0,336,0,257
2020,2,F9,Frontier Airlines Inc.,FSD,SD,"Sioux Falls, SD: Joe Foss Field",12,2,0.55,0,0,0,1.45,0,0,58,16,0,0,0,42
2020,2,F9,Frontier Airlines Inc.,GEG,WA,"Spokane, WA: Spokane International",20,6,1.09,0,1.12,0,3.79,0,0,367,136,0,28,0,203
2020,2,F9,Frontier Airlines Inc.,GRB,WI,"Green Bay, WI: Green Bay Austin Straubel International",12,4,0,0,4,0,0,0,0,139,0,0,139,0,0
2020,2,F9,Frontier Airlines Inc.,GRR,MI,"Grand Rapids, MI: Gerald R. Ford International",59,12,5.62,0,4.73,0,1.65,0,0,722,325,0,178,0,219
2020,2,F9,Frontier Airlines Inc.,GSP,SC,"Greer, SC: Greenville-Spartanburg International",21,4,1.01,0,1,0,1.99,0,0,157,49,0,22,0,86
2020,2,F9,Frontier Airlines Inc.,HRL,TX,"Harlingen/San Benito, TX: Valley International",10,2,1,0,0,0,1,1,0,37,21,0,0,0,16
2020,2,F9,Frontier Airlines Inc.,HSV,AL,"Huntsville, AL: Huntsville International-Carl T Jones Field",8,1,0.27,0,0.53,0,0.2,0,0,15,4,0,8,0,3
2020,2,F9,Frontier Airlines Inc.,IAD,DC,"Washington, DC: Washington Dulles International",21,1,0,0,0,0,1,1,0,141,0,0,0,0,141
2020,2,F9,Frontier Airlines Inc.,IAH,TX,"Houston, TX: George Bush Intercontinental/Houston",61,10,2.11,0,4.15,0,3.74,0,0,669,111,0,136,0,422
2020,2,F9,Frontier Airlines Inc.,ICT,KS,"Wichita, KS: Wichita Dwight D Eisenhower National",17,4,0.23,0,2.62,0,1.15,0,0,359,17,0,135,0,207
2020,2,F9,Frontier Airlines Inc.,IND,IN,"Indianapolis, IN: Indianapolis International",61,9,3,1,3.73,0,1.27,0,0,471,137,117,121,0,96
2020,2,F9,Frontier Airlines Inc.,ISP,NY,"Islip, NY: Long Island MacArthur",181,27,10.01,0.12,7.94,0,8.94,1,0,2015,926,5,314,0,770
2020,2,F9,Frontier Airlines Inc.,JAX,FL,"Jacksonville, FL: Jacksonville International",13,2,0.18,0,0,0,1.82,0,0,268,8,0,0,0,260
2020,2,F9,Frontier Airlines Inc.,LAS,NV,"Las Vegas, NV: McCarran International",1017,186,33.09,2.83,84.67,0,65.4,5,1,9609,1932,183,3202,0,4292
2020,2,F9,Frontier Airlines Inc.,LAX,CA,"Los Angeles, CA: Los Angeles International",99,18,4.45,0.48,10.85,0,2.21,2,0,643,137,12,331,0,163
2020,2,F9,Frontier Airlines Inc.,LGA,NY,"New York, NY: LaGuardia",87,22,6.3,0,9.04,0,6.67,2,0,1614,357,0,771,0,486
2020,2,F9,Frontier Airlines Inc.,LIT,AR,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,F9,Frontier Airlines Inc.,MCI,MO,"Kansas City, MO: Kansas City International",24,9,4.06,0,2.14,0,2.8,1,0,510,196,0,82,0,232
2020,2,F9,Frontier Airlines Inc.,MCO,FL,"Orlando, FL: Orlando International",1360,290,60.3,1.83,122.33,0,105.54,18,1,20896,4954,116,5696,0,10130
2020,2,F9,Frontier Airlines Inc.,MDT,PA,"Harrisburg, PA: Harrisburg International",17,3,0.32,0,2.11,0,0.57,1,0,144,28,0,66,0,50
2020,2,F9,Frontier Airlines Inc.,MEM,TN,"Memphis, TN: Memphis International",18,2,0.17,0,0,0,1.83,0,0,158,16,0,0,0,142
2020,2,F9,Frontier Airlines Inc.,MIA,FL,"Miami, FL: Miami International",335,59,20.87,0.19,20.22,0,17.72,1,0,3150,1182,5,921,0,1042
2020,2,F9,Frontier Airlines Inc.,MKE,WI,"Milwaukee, WI: General Mitchell International",133,30,5.87,0,8.23,0,15.9,1,0,2281,412,0,407,0,1462
2020,2,F9,Frontier Airlines Inc.,MSN,WI,"Madison, WI: Dane County Regional-Truax Field",45,10,3.88,0,3.21,0,2.91,0,0,540,179,0,88,0,273
2020,2,F9,Frontier Airlines Inc.,MSP,MN,"Minneapolis, MN: Minneapolis-St Paul International",104,33,11.65,0.14,14.65,0,6.55,1,0,1874,706,7,693,0,468
2020,2,F9,Frontier Airlines Inc.,MSY,LA,"New Orleans, LA: Louis Armstrong New Orleans International",59,13,5.94,0.06,4.1,0,2.9,1,0,1002,522,3,150,0,327
2020,2,F9,Frontier Airlines Inc.,OKC,OK,"Oklahoma City, OK: Will Rogers World",17,2,0,0,1,0,1,1,0,87,0,0,71,0,16
2020,2,F9,Frontier Airlines Inc.,OMA,NE,"Omaha, NE: Eppley Airfield",71,9,2.19,0,4.25,0,2.56,1,0,426,87,0,120,0,219
2020,2,F9,Frontier Airlines Inc.,ONT,CA,"Ontario, CA: Ontario International",56,19,6.62,0,7.49,0,4.89,0,0,812,314,0,172,0,326
2020,2,F9,Frontier Airlines Inc.,ORD,IL,"Chicago, IL: Chicago O'Hare International",213,41,12.35,0.61,15.63,0,12.41,2,0,2686,932,20,817,0,917
2020,2,F9,Frontier Airlines Inc.,ORF,VA,"Norfolk, VA: Norfolk International",34,1,1,0,0,0,0,0,0,26,26,0,0,0,0
2020,2,F9,Frontier Airlines Inc.,PBI,FL,"West Palm Beach/Palm Beach, FL: Palm Beach International",133,18,4.66,0,4.16,0,9.18,2,0,1246,393,0,173,0,680
2020,2,F9,Frontier Airlines Inc.,PDX,OR,"Portland, OR: Portland International",38,6,1.84,0,2.85,0,1.32,0,0,386,103,0,217,0,66
2020,2,F9,Frontier Airlines Inc.,PHL,PA,"Philadelphia, PA: Philadelphia International",447,79,25.87,0.06,18.33,0,34.74,2,0,5394,1672,7,778,0,2937
2020,2,F9,Frontier Airlines Inc.,PHX,AZ,"Phoenix, AZ: Phoenix Sky Harbor International",401,59,13.18,0.7,25.15,0,19.97,4,0,3765,1266,14,833,0,1652
2020,2,F9,Frontier Airlines Inc.,PIT,PA,"Pittsburgh, PA: Pittsburgh International",12,2,1,0,0,0,1,0,0,105,19,0,0,0,86
2020,2,F9,Frontier Airlines Inc.,PNS,FL,"Pensacola, FL: Pensacola International",9,1,1,0,0,0,0,0,0,23,23,0,0,0,0
2020,2,F9,Frontier Airlines Inc.,PSP,CA,"Palm Springs, CA: Palm Springs International",9,1,0.54,0,0.46,0,0,0,0,24,13,0,11,0,0
2020,2,F9,Frontier Airlines Inc.,PVD,RI,"Providence, RI: Theodore Francis Green State",58,15,3.8,0,4.58,0,6.62,3,0,1057,225,0,170,0,662
2020,2,F9,Frontier Airlines Inc.,PWM,ME,"Portland, ME: Portland International Jetport",46,4,1,0,2,0,1,0,0,225,30,0,81,0,114
2020,2,F9,Frontier Airlines Inc.,RDU,NC,"Raleigh/Durham, NC: Raleigh-Durham International",183,34,12.18,0,6.79,0,15.03,1,0,2163,609,0,309,0,1245
2020,2,F9,Frontier Airlines Inc.,RNO,NV,"Reno, NV: Reno/Tahoe International",16,9,1.84,0,3.64,0,3.52,0,0,432,81,0,155,0,196
2020,2,F9,Frontier Airlines Inc.,RSW,FL,"Fort Myers, FL: Southwest Florida International",438,85,23.54,1.95,41.56,0,17.95,5,1,4330,1128,144,1686,0,1372
2020,2,F9,Frontier Airlines Inc.,SAN,CA,"San Diego, CA: San Diego International",151,35,7.66,1.54,16.41,0,9.4,0,0,1675,326,37,482,0,830
2020,2,F9,Frontier Airlines Inc.,SAT,TX,"San Antonio, TX: San Antonio International",38,5,2.2,0.61,1.07,0,1.12,1,0,252,75,17,45,0,115
2020,2,F9,Frontier Airlines Inc.,SDF,KY,"Louisville, KY: Louisville Muhammad Ali International",12,1,0,0,0,0,1,0,0,120,0,0,0,0,120
2020,2,F9,Frontier Airlines Inc.,SEA,WA,"Seattle, WA: Seattle/Tacoma International",29,7,2.32,0,1.68,0,3,0,0,322,85,0,36,0,201
2020,2,F9,Frontier Airlines Inc.,SFO,CA,"San Francisco, CA: San Francisco International",117,19,5.93,0,11.09,0,1.99,0,0,1052,428,0,480,0,144
2020,2,F9,Frontier Airlines Inc.,SJC,CA,"San Jose, CA: Norman Y. Mineta San Jose International",29,6,3.92,0,0.8,0,1.29,0,0,210,132,0,29,0,49
2020,2,F9,Frontier Airlines Inc.,SJU,PR,"San Juan, PR: Luis Munoz Marin International",168,26,5.97,0,7.65,0,12.37,0,0,1996,436,0,349,0,1211
2020,2,F9,Frontier Airlines Inc.,SLC,UT,"Salt Lake City, UT: Salt Lake City International",129,23,7.45,0.39,9.2,0,5.96,1,0,1049,418,16,261,0,354
2020,2,F9,Frontier Airlines Inc.,SMF,CA,"Sacramento, CA: Sacramento International",34,5,2.09,0,0.31,0,2.6,0,0,397,125,0,41,0,231
2020,2,F9,Frontier Airlines Inc.,SNA,CA,"Santa Ana, CA: John Wayne Airport-Orange County",58,11,2.4,0,5.91,0,2.69,0,0,299,65,0,146,0,88
2020,2,F9,Frontier Airlines Inc.,SRQ,FL,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",53,12,5.56,0,3.5,0,2.94,0,0,553,210,0,132,0,211
2020,2,F9,Frontier Airlines Inc.,STL,MO,"St. Louis, MO: St Louis Lambert International",75,22,8.01,0,9.03,0,4.95,0,0,822,269,0,294,0,259
